%TITLE%
 CSU-PRECIP-ST-2968 210503/1848

   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
841.3332809999999,1572.82,7.56,3.640334288076834,225.64,0.1079913606911447
841.334609,1573.07,7.56,3.6775497011493656,225.64,0.33477321814254857
841.175156,1574.76,7.55,3.6678565884108143,225.64,0.9125269978401727
840.801875,1577.5,7.52,3.5642831670079254,309.2,3.4665226781857448
840.38414,1580.7,7.49,3.4603969097567306,330.16999999999996,4.379049676025917
840.074375,1583.88,7.44,3.374460425495422,359.4,5.070194384449244
839.712265,1587.34,7.38,3.2975999229880233,21.830000000000013,6.646868250539956
839.247812,1592.42,7.33,3.230410353695442,54.78999999999999,6.625269978401727
838.9240619999999,1597.13,7.27,3.2099224201108694,108.44999999999999,3.7796976241900646
838.596171,1601.17,7.22,3.198992411511412,148.82,3.7688984881209504
838.147968,1605.66,7.16,3.1221889900987905,179.81,2.7429805615550755
837.731093,1611.14,7.11,3.0737867317341765,179.81,1.312095032397408
837.292812,1616.11,7.04,3.0060230474420617,84.56,3.4827213822894167
836.913125,1620.34,6.98,2.9666252770773403,36.49000000000001,7.607991360691144
836.423906,1625.15,6.91,2.9175039224572865,34.97,6.074514038876889
836.067031,1630.89,6.87,2.8973952356464094,81.50999999999999,5.653347732181425
835.620937,1635.92,6.79,2.8570769899667927,116.07,4.967602591792656
835.257421,1641.33,6.71,2.816624753675703,116.07,1.0475161987041035
834.8535929999999,1644.8,6.65,2.7954275404195807,18.430000000000007,6.198704103671706
834.532031,1648.84,6.58,2.7828025759411315,2.180000000000007,8.099352051835853
833.997812,1653.4,6.51,2.7699252564820105,346.82,6.808855291576673
833.523906,1659.32,6.44,2.738553715038273,354.2,3.7095032397408203
833.049843,1663.18,6.36,2.715538982272169,68.03999999999999,4.9838012958963285
832.567265,1668.5,6.29,2.7200801154186487,68.03999999999999,2.3542116630669545
832.112812,1672.67,6.19,2.6950457810092887,68.03999999999999,1.193304535637149
831.770312,1676.0,6.13,2.708482204890433,68.03999999999999,2.251619870410367
831.314843,1680.34,6.05,2.6842408159085585,340.26,4.5302375809935205
830.916875,1685.06,5.99,2.696976117841525,306.71,4.163066954643628
830.471875,1689.86,5.91,2.6721780704976257,328.53,2.969762419006479
829.9815619999999,1694.89,5.84,2.6744755652114742,358.99,6.036717062634988
829.53,1700.42,5.76,2.6666302074155888,30.0,6.976241900647947
829.225781,1704.65,5.69,2.650727719671565,34.05000000000001,7.316414686825054
828.797343,1708.32,5.63,2.644356569465061,16.090000000000003,5.631749460043196
828.393906,1712.28,5.57,2.6377648636205615,4.6699999999999875,5.647948164146868
827.959375,1717.94,5.49,2.628635309908428,349.86,5.691144708423325
827.477812,1721.88,5.43,2.638673557959343,347.36,6.862850971922247
827.0149210000001,1726.77,5.37,2.6483508863317824,341.15999999999997,7.16522678185745
826.538906,1730.99,5.3,2.6309074477594954,334.34000000000003,4.84341252699784
826.047968,1734.61,5.23,2.59631414482136,334.34000000000003,1.7062634989200864
825.485859,1739.18,5.16,2.578494538371627,334.34000000000003,1.3390928725701943
825.102812,1743.45,5.1,2.5702543611388307,5.280000000000001,5.502159827213823
824.685156,1745.99,5.03,2.5520040050822153,351.56,3.9038876889848813
824.282265,1750.15,4.99,2.562955129859427,337.98,5.961123110151187
823.9060929999999,1754.47,4.93,2.5374559740671963,331.8,5.620950323974082
823.420781,1758.3,4.88,2.5216658903650044,321.24,3.8336933045356365
822.951562,1763.11,4.82,2.512523149383635,261.12,6.409287257019438
822.529531,1767.28,4.75,2.4933584049083106,261.12,2.6457883369330455
822.079062,1770.36,4.71,2.5034529661241693,271.08,1.6522678185745139
821.7528900000001,1773.69,4.66,2.5199014970455242,335.09000000000003,2.958963282937365
821.350468,1777.21,4.6,2.509903976086366,13.400000000000006,4.001079913606911
820.929843,1780.88,4.55,2.5095449323485486,23.319999999999993,5.944924406047516
820.4780460000001,1784.57,4.51,2.5026415216293443,40.150000000000006,6.3822894168466515
820.0825,1788.1,4.45,2.475968336591617,39.120000000000005,3.860691144708423
819.587812,1791.92,4.4,2.475157936748029,16.120000000000005,6.301295896328293
819.149375,1796.08,4.36,2.451870993968542,21.590000000000003,3.4665226781857448
818.7275780000001,1800.45,4.29,2.4150662946442583,13.969999999999999,1.3930885529157666
818.307343,1804.61,4.24,2.3818501564281283,31.69999999999999,2.9805615550755933
